,class,20150720_N,20150602_N,20150517_N,20150501_N,20150415_N,20150330_N,20150314_N,20150226_N,20150210_N,20150125_N,20150109_N,20141117_N,20141101_N,20141016_N,20140930_N,20140813_N,20140626_N,20140610_N,20140525_N,20140509_N,20140423_N,20140407_N,20140322_N,20140218_N,20140202_N,20140117_N,20140101_N
5140,1,7792.38,5753.319327156031,8173.54,8035.27,6298.16,2296.11,742.48,6386.341555916568,2086.08,7942.25,1559.93,1034.35,3137.53,1059.54,293.76,3549.71,1576.2095858042126,7775.04,5078.324571950358,1252.0,979.16,390.535,4389.748922687265,1123.4867301518493,7240.28,7120.06,4674.11
5141,1,7625.41,581.963,8078.24,7943.44,246.908,1835.9343644050743,5622.12,7106.574047905619,624.2325322382109,444.162,369.515,3488.03,780.345,1060.0105769151553,318.258,1180.3,1880.77,510.978,830.578,3313.94,7254.59,303.053,5467.85,379.905,6895.69,290.607,676.513
5142,1,716.202,7350.82,7470.2345389433885,7038.45,409.355,5552.6,2264.01,3778.9,2184.45,3508.68,463.274,815.882,468.659,934.688,534.22,1984.82,1310.25,674.319,905.391,294.323,3355.0433023523074,381.45,848.367,1776.39,6421.18,582.784,691.3036465285177
5143,1,7642.8,2099.77,8297.1,8203.08,555.148,7840.39,1513.03,7411.62,1552.14,516.412,313.252,1820.19,588.809,957.339,568.331,1643.15,2523.82,4710.69640396367,5416.06,283.831,1643.25,362.85,2438.5551506922766,389.711,6760.007108108293,831.414,829.656
5144,1,6129.92,6297.7007899325545,751.45,822.429,488.755,806.758,7347.57,7294.56,2041.54,6778.34,6667.84,505.91036282587726,4762.37,1089.26,1098.88,2591.4216612887485,6528.56,7505.04,396.171,1994.79,1624.84,3161.03,487.821,3321.81,6622.58,5368.26,6888.1211299039605
5145,1,4191.37,481.219,3702.23,7329.05,504.097,5444.22,3281.78,4570.399460854943,1724.9198080849294,750.852,549.1689591550122,862.909,585.052,465.551,741.879,1283.39,1478.7,3778.11,3678.77,529.454,1636.57,239.679,2756.33,477.042,6671.62,831.969,650.364
5146,1,3030.9317393666715,3082.41,1056.18,678.622,517.974,717.782,809.786,2110.547762707258,6707.21,6847.36,3498.2,444.172,2330.91,1131.51,2113.17,2895.97,3939.402399471425,7453.03,797.328,7331.98,6572.38,396.094,2065.08,2047.6048292230848,5719.63,2604.45,4018.28
5147,1,7777.27,1041.78,5311.044397281862,8205.24,486.072,7896.65,599.878,5499.88,975.304,790.078,467.9919866603235,872.56,555.285,458.65,1317.78,1884.22,1976.91,6723.4,7029.35,1867.27,3650.1809746403005,535.07,970.524,535.8229651260722,4435.21,700.189,434.741
5148,1,7452.66,1420.7,8245.06,8321.24,378.702,7797.23,5403.033150224436,7872.85,7942.96,7756.19,5911.95,703.688,1956.52,979.559,788.21,4318.56,2612.72,3512.035829663276,1437.2,2205.16,603.329,1677.36,6823.34,1269.98,7306.71,2511.04,6775.37
5149,1,7646.99,1003.37,8042.6,7860.94,313.9693708194406,738.751,394.932,7157.1,850.084,421.175,513.0091156909966,3184.07,254.872,1004.21,461.329,1417.5,1272.4,2891.06,1157.47,7355.94,1263.47,289.505,2589.1802657968683,328.075,7046.17,344.28,511.359
5150,1,7936.14,7194.64,3047.16,6806.07,7056.2,7279.62,723.832,7807.33,5879.58,7642.949069110944,7161.87,4660.51,505.157,1367.97,387.862,4060.49,753.995,1680.87,6098.39,468.224,3443.738035963059,333.338,7012.89,416.995,6783.64,696.75,7752.79
5151,1,8074.81,7218.75,4395.826118557472,7348.64,7569.53,7644.49,845.266,8003.42,8052.13,8064.16,6015.55,1803.37,568.41,1605.44,312.779,3700.32,669.945,6933.1,6153.57,3544.44,959.996,472.998,7341.96,1709.54,7032.555231746388,2587.8987756421893,7346.33
5152,1,7805.36,1336.14,8167.45,8222.61,1086.33,3661.421698604204,1001.4996941097594,6017.37,1206.72,3903.96,1284.3182469688568,1210.44,1466.02,1382.93,464.247,1836.14,2159.09,5671.63,3287.57,1125.39,6020.02,750.338,7025.65,1062.94,7461.95,4950.97,497.163
5153,1,7141.07,6806.71,4451.27,7441.05,603.472,6207.599446635536,4449.78,2866.18,7404.58,7110.59,4814.33,813.479,3311.04,846.257,1422.8,2499.7,3118.6065297871346,3747.91,1662.62,1966.05,3868.75,392.361,1961.41,3932.93,5806.56,1380.46,6897.21
5154,1,1797.1,7866.59,8134.65,7921.86,155.664,3060.53,7729.43,2141.29,817.252,793.659,775.741,2241.22,454.205,1303.55,720.466,1541.78,1498.34,575.809,6814.78,539.42,6889.68,379.5752389619681,7844.69,1345.89,7384.59,446.915,959.396
5155,1,6950.172228898131,6341.261781748541,1028.78,7511.47,694.192,7179.11,5299.84,7270.52,7777.33,8101.97,6269.43,1466.632487286671,695.037,918.306,595.51,2190.95,2275.8349553496455,5397.18,293.358,6254.67,5937.17,294.932,3254.83,4539.06,7542.92,6050.61,3479.39
5156,1,7827.47,7680.45,6264.303309977169,6952.37,979.589,3820.61,1086.71,2235.33,2477.79,4225.89,477.273,726.35,1109.43,1119.57,354.012,1654.71,1748.18,5534.84,7318.77,552.404,7283.65,506.965,3852.823711855729,584.91217084419,6489.85,1708.6804815856808,561.545
5157,1,2371.99,1024.08,6511.48,5991.4,775.322,5084.13,6047.82,4093.58,5522.53,6551.52,1112.57,838.6961088648508,4089.85,738.861,1057.82,3516.67,2687.9,579.097,3363.28,529.3778628798095,6305.46,372.839,2900.94,4311.34,5137.16,3161.38,7278.4
5158,1,6813.69,7881.29,8076.84,7959.97,153.513,6295.35,4432.96,7388.26,699.837,1393.9020590772516,359.789,1317.03,367.565,1070.0725543703145,668.494,1500.27,2155.319856497682,790.849,3613.86,1942.3444811930876,7190.94,314.615,6008.009094104401,712.6779791293941,7040.48,461.611,472.806
5159,1,6351.66,2625.26,1466.46,4099.94,885.484,6506.14,1564.37,835.085,827.619,8075.71,904.064,1717.71,460.185,1403.3414322328938,1332.5115454237257,4164.15,645.219,591.189,2733.316425359904,742.713,4481.020112461856,790.781,1728.79,1157.03,7285.15,826.688,2947.19
5160,1,7578.95,3206.5254471911758,5273.356770752224,7135.94,589.944,2246.21,4123.24,2467.51,560.511,3875.65,391.883,1332.53,514.719,587.978,465.492,1406.7729185011442,1281.84,4593.975900593363,7050.33,1968.71,1357.62,398.001,1028.5,587.928,6819.91,873.627,611.942
5161,1,7489.07,545.671,7865.61,7826.21,212.771,598.004,2272.9913755446914,6740.52,735.831,725.6981705977654,315.894,2375.66,985.066,1041.68,383.863,1603.8,2150.05,500.719,3203.58,2423.95,6938.0,320.995,7060.76,589.024,6342.64,274.966,734.46
5162,1,8048.25,4433.605843793956,8350.73,2212.35,478.613,2773.57,2469.6194113629385,8232.09,539.292,3837.47,3918.03,2055.92,394.126,535.278,790.407,1145.95,2985.235807102116,2461.1699425822844,7326.79,357.85,711.776,608.693,1435.6901861242327,588.294,7204.26,512.159,499.326
5163,1,7374.89,6343.43,6497.9,6550.72,6781.12,7135.4,364.505,2749.17,3121.61,7762.23,7817.53,4669.52,393.683,1258.97,310.591,2726.97,2610.05,6416.56,5636.08,1003.19,2054.51,400.631,6214.98,564.097,6725.95,1345.61,7746.4
5164,1,7228.11,6790.45,2631.55,7505.26,394.32,7649.46,2683.4326357746772,7577.57,7798.34,7932.96,3655.184397862201,2470.34,2262.06,1030.5965499952622,429.052,2917.2556222568414,703.147,7420.51,6903.53,2126.76,2821.5153882500645,410.586,7598.84,5297.42,7298.75,3749.926603319972,4724.9
5165,1,7312.143427759453,5697.026062894069,742.173,4867.14,4892.81,5128.01,2982.03,6522.68,5395.85,7219.078603704609,7787.04,7295.96,358.488,1369.72,376.036,4542.39,684.034,1595.81,4317.36,489.466,4206.67,368.0420000972374,5470.61,339.058,6221.5048299613245,769.699,7177.85
5166,1,7122.65,500.025,2189.99,3294.98,6551.47,6823.89,1104.63,2576.22,2270.8910043977085,7260.686091689905,3420.66,741.501,409.8,947.234,493.919,3782.08,662.979,5245.09,1219.43,3814.0873327116797,1238.13,331.674,5368.47,940.199,6697.86,558.085,6988.09
5167,1,7781.75,7705.06,2257.34,5939.32,283.031,1160.27,6490.73,2141.2,483.892,261.815,609.497,1330.1,389.387,938.935,308.224,1191.77,2243.9,546.208,7030.1,7949.41,3534.3705766444714,294.779,1048.08,330.855,6849.14,264.199,452.673
5168,1,7260.12,6735.7,1804.97,4796.35,1955.2,6623.27,2868.28,5641.97,6449.49,7398.47,707.682,1106.58,460.741,730.784,476.26923509245717,2908.22,1189.98,6587.74,1760.6,1575.51,4155.0,511.905,5867.74,825.455,6755.09,3215.31,6435.44
5169,1,7508.96,4871.819395413292,7812.67,2563.51,361.621,7870.31,3720.67,636.165,968.6343842340839,403.471,1707.52,1225.86,461.0896219071533,896.6866845847986,479.708,963.052,2943.06,1966.4,6095.06,5396.36,1734.85,336.901,5940.02,404.442,6806.31,520.8078998325319,556.455
5170,1,7636.77,2587.96,6361.3339720526765,7969.428298258636,758.109,1898.0376940443316,413.316,7985.32,7885.21,6043.19,432.2850052630126,4890.35,479.269,1054.48,580.833,2051.16,1534.87,7826.91,3499.028653536964,1918.823745240341,789.537,343.334,423.215,326.189,7316.38,961.328,603.053
5171,1,582.652,5700.923422860919,8032.79,1933.8,348.176,7409.72,5135.01,1310.3,1565.61,5314.2,363.33,600.716,411.921,880.213336449976,905.469,2147.32,1097.04,687.596,1041.62,405.352,2809.83,361.46443884780405,448.527,1174.49,6202.12,502.701,475.146
5172,1,6408.96,4443.63424846101,7464.64,4274.59,335.807,7507.13,6485.71,654.046,6066.69,6538.29,6141.3,542.678,4983.83,762.148,588.7087877040786,3948.9218280627606,2288.2754116700676,7653.92,1577.8989733513818,653.515,2097.0,793.369,635.774,1248.0,7027.58,2618.87,6514.63
5173,1,6657.73,4175.16,3727.54,6525.684024648251,6537.77,7037.61,251.295,5287.619588347662,6448.0,4492.31,1072.55,2521.16,3295.85,1368.1,297.85,2375.66,2210.18,3377.29,5076.74,1724.404576724316,5546.41,483.994,5783.23,953.383,6088.55,4474.89,2185.31
5174,1,7578.78,5977.45,5737.99790207104,8050.04,597.876,4048.03,1430.92,4381.25513312581,994.85,5531.77,574.523,819.237,904.392,915.2917860002499,612.4287377057932,1601.61,1158.97,7558.38,7108.11,324.444,4791.26,465.564,1869.68,536.299,7067.01,1416.1,670.6
5175,1,7155.18,5394.34,695.604,727.074,512.146,501.652,7602.39,7842.57,5632.53,7485.7,6168.685599366991,482.228,4321.99,1012.12,2180.89,2600.339081852093,3818.26,7832.22,1005.66,1971.27,1977.7327962567347,1707.68,1054.68,1954.91,6822.26,3315.01,7424.24
5176,1,652.934,5033.88,5930.91,962.461,679.724,7484.49,1583.79,2288.13486920246,7159.43,7095.13,6681.19,932.756,2712.5,731.596,523.956,4047.38,1125.58,2944.17,402.812,797.4032370931627,6343.93,392.76,383.613,1224.8,6392.223053315094,3914.56,1766.23
5177,1,7591.96,875.7,5648.57,8015.2,541.118,3503.45,1805.85,1471.84,2369.98,7829.13,447.364,1717.66,806.2143143406471,844.207,581.867,1553.51,1666.3231294855868,7792.65,7479.46,320.466,4872.702987508657,396.878,1264.78,396.699,6932.156403672416,959.6137069652347,751.419
5178,1,6188.55,3293.719307611592,8102.84,8050.17,151.388,2546.92,2797.9156328190875,7679.59,628.574,1342.21,732.117,2631.096651027659,469.151,1165.61,596.178,1538.75,3366.08,835.131,6840.23,934.605,4929.84,351.469,6496.31,1189.01,6954.07,422.3754297979081,2738.83
5179,1,7221.49,6645.16,7381.03,1265.27,359.645,6812.6,5423.33,4081.0871535351234,722.523,2321.6952260848407,1518.19,1102.349187757324,437.336,651.712,1930.47,1140.26,2609.29,3998.7,6890.98,3284.8,778.599,790.2388262204781,2847.47,506.48,6817.320650576107,619.3728676240239,910.913
5180,1,6209.08,7607.52,7056.53,7605.94,197.8,4907.84,4624.12,5191.5624621060015,1112.06,3838.16,1121.9,2807.554931747925,955.938,1519.11,622.73,1584.16,1950.13,583.644,6052.32,1149.11,5707.923134440105,285.969,5500.33,1138.77,6584.6571270982595,491.451,2565.11
5181,1,6945.48,3113.36630366499,7885.86,7907.3,369.28,4025.2,426.131,5416.404910988769,1297.13,7870.76,379.564,3793.37,355.785,949.529,422.376,2751.95,1032.65,6124.208282123809,6609.02,549.298,4859.8228860905865,528.1,5400.2,356.361,6700.508183808608,990.48,411.266
5182,1,7594.83,2051.078879484028,8292.35,8284.33,451.888,820.491,2939.05,8186.72,576.755,5933.54,1504.992945999091,1189.26,702.85,695.024,507.628,1516.26,1649.33,7595.7,7361.34,4425.11,3945.1727770336274,414.118,1223.77,492.47819700932456,7285.43,762.098,469.633
5183,1,7216.53,7331.7,7999.1,6074.218504220086,201.739,7882.06,7388.33,7609.78,1387.23,6893.67,2594.19,1179.48,2186.435421038885,933.755,1088.42,2877.99,2283.55,1775.69,1104.08,5403.53,3035.649481657154,1397.74,881.125,1041.81,6694.35,2218.03,5486.26
5184,1,6875.92,6603.36,635.253,7486.0,1480.83,7390.61,2679.61,7405.13,7363.61,7545.05,821.906,1692.95,721.578,927.561,464.453,2855.26,1400.49,2896.97,2057.55,1628.42,3790.59,546.227,5138.495075704077,2445.92,6618.73,5294.55,465.582
5185,1,7638.64,6300.474089169343,6634.72,6793.41,6612.87,6815.3,177.107,2218.42,5936.03,7536.53,7690.18,2117.13,778.2856483626028,1232.33,288.868,2809.5,2461.06,7040.83,2641.96,573.534,1441.25,352.33,7010.19,572.468,6927.67,2525.12,7671.25
5186,1,7697.68,3762.23,7571.74,7797.41,223.952,5114.24,3729.800374727948,4417.1,957.147,4992.33,1099.76,2484.5,791.473,1941.89,963.3632214495668,1987.16,3115.8,2222.6891007919576,4081.5472295258787,1159.07,6884.18,278.327,7829.38,2588.27,4591.79,707.1700652584386,5858.75
5187,1,7616.82,1804.0881464182419,5402.329108820653,7844.09,319.088,2711.807962250323,583.551,7807.06,1895.78,652.046,335.131,3921.3156674589222,318.071,814.7283614561602,377.161,1685.54,1663.4299726494166,7437.45,4802.83,3305.0,5322.44,323.477,1808.1133321381533,310.5,6765.175533618834,408.064,441.056
5188,1,7834.9,646.703,8275.14,8345.66,775.708,735.135,1640.73320974797,7218.64,1445.61,1225.13,393.564,3661.66,391.517,1135.95,4241.88,1738.11,3298.91,838.943,7395.32,383.834,7249.49,278.702,3135.29,547.292,7188.1,545.209,4502.42
5189,1,7189.3,6813.79,7066.81,1248.21,689.13,6591.49,6664.59,7356.14,1267.82,7588.05,498.654,1012.83,387.127,783.648,567.719,2869.88,694.893,2049.19,1996.18,499.492,4724.83,707.383,6902.05,1016.69,6755.24,553.772,6499.35
5190,1,7214.53,1469.64,7417.83,7381.07,477.877,1502.25,3779.42,6018.91,1482.7,2621.38,477.391,2487.32,692.7867972491094,1036.414612907011,1358.94,1630.5878340738177,1213.39,706.407,2052.77,2775.169260111997,7062.38,353.167,6942.81,904.366,7181.31,537.587,4631.63
5191,1,1597.76,1378.26,6051.37,4105.81,705.967,6312.864803503419,6284.56,5459.15,6328.0,6476.32,3236.63,453.489,2427.81,762.854,416.836,3520.4,2912.7354200225022,709.751,3083.17,471.437,5270.84,429.881,5805.02,3420.07,5558.94,3428.31,7570.45
5192,1,6818.48,5944.3,5408.9715158459485,7357.6,592.451,6874.44,922.145,970.188,625.862,607.59,291.766,633.176,712.43,595.454,834.824,1530.3812564307032,1210.37,7643.12,7262.4,4699.42,3770.908518976026,473.528,2290.415750709095,579.262,4745.92,1254.35,682.811
5193,1,2022.97,7131.46,314.885,7314.21,1575.68,7185.56,2798.05,4119.18,7186.91,7718.49,6962.97,1578.16,488.068,843.9284060386132,545.1620116295778,3491.79,705.865,1506.21,2627.15,2571.62867055675,2274.778254122345,459.766,985.211,2004.86,6951.79,1296.78,6014.9
5194,1,6670.04,4543.35,3336.37,7934.63,614.455,5378.77,1880.48,757.347,1442.9055475473003,4205.64,541.9802703815811,1650.33,967.325,830.085,475.635,1384.11,1533.2227262835536,6268.89,6754.85,607.497,3926.5584075733877,353.165,2692.364964282597,401.506,7069.45,781.667,1120.82
5195,1,3438.93,2566.14,2838.56,7057.58,6715.87,1916.49,396.064,4300.970233783598,4595.808397450847,3006.62,686.046,741.098,5039.09,1409.5618834687195,366.992,2882.74,1877.44,2524.36,3233.98,391.037,1675.6,580.944,7017.61,665.575,4416.1,738.263,2300.23
5196,1,6115.63,1740.7,1691.67,7178.85,3852.94,4395.84,1070.4605034906797,4597.38,5295.09,6592.41,890.271,3387.19,597.688,1277.2,420.886,2707.26,1181.84,4831.55,3439.84,4513.62,1338.1,363.804,1005.01,359.159,4546.71,5666.37,1747.67
5197,1,7777.26,747.008,7915.09,7406.91,7015.47,6951.91,1908.63,4202.87,7792.93,7278.41,3353.08,1485.1682568290018,676.901,1511.22,579.718,3785.24,710.504,7500.15,6860.78,1406.12,3361.33,436.633,6271.48,1963.75,6606.85,583.812,1726.77
5198,1,7660.242218500429,841.84,6077.47,7738.92,691.486,3652.9068409192996,908.833,7340.03,7849.68,7417.76,573.415,1567.92,420.657,1317.17,891.349,3098.73,1692.04,7119.77,4609.17,3961.0662376789705,2694.459409142215,355.082,433.431,418.743,7008.78,886.282,1017.52
5199,1,5960.510682768108,5387.92,3001.19,5553.82,5456.55,1659.9,258.774,4914.59,4849.09,4145.51,516.574,2707.570791960774,1739.11,1427.37,338.015,3721.6,2664.84,6505.34,4380.47,1139.91,2023.0045970328483,471.616,4162.32,1118.894724015684,4835.17,2902.6633614258826,4458.82
5200,1,7878.26,6519.29,8230.42,8208.19,284.972,7814.9,2093.73,2525.78,958.0951251972607,282.932,643.6278938748654,805.729,385.551,946.583,369.121,1414.77,2802.513298194324,1197.16,6033.52,7312.29,7360.34,290.18924205443875,814.489,445.724,7327.53,365.806,464.372
5201,1,7739.65,6392.37,6347.2466811046515,8359.74,4326.51,5959.42,223.737,1343.5,6489.43,5537.810667861222,1134.3876472884579,1046.9611118661383,795.058,1572.38,317.958,2745.8,2143.67,7907.97,3163.015773461752,6532.17,6384.08,778.157,5846.345720592047,1679.22,6954.15,2873.47,1369.17
5202,1,826.096,676.061,8138.82,693.608,620.045,1004.71,3061.2665652528485,483.073,3050.77,7798.31,1589.49,485.975,803.694,740.261,481.791,3768.42,3478.73,6076.39,507.456,8036.55,4829.990977311256,322.355,1541.09,544.258,7339.34,827.5,821.169
5203,1,7780.08,5974.5,450.255,8187.24,431.317,1595.0702936090606,979.5707097424657,632.504,3676.0735039226815,796.653,279.268,2503.1836179172965,324.481,1017.39,555.213,1474.7,2522.82,7770.38,1645.03,1572.54,2184.130846723202,322.254,3050.28,349.889,7213.18,514.963,490.928
5204,1,5468.82473081241,5641.32,5263.67,533.17,919.535,4515.12,4583.12,1204.67,1877.93,7190.78,2022.5637716777455,1534.4,377.515,787.844,428.103,2816.07,752.696,6624.7,4151.15,423.994,2989.71,468.801,3862.8985493321793,456.183,6686.59,551.475,3517.63
5205,1,7713.78,3805.3620015075035,4345.46,6629.883469713021,237.33,2933.926735787041,625.205,1753.19,590.8323254768364,310.395,347.074,1305.2432909764452,362.835,964.365,319.961,1164.12,1260.56,455.182,3858.2,7938.14,5617.8,316.418,2263.351455466323,310.248,6511.84,254.344,450.064
5206,1,7706.7,700.486,7373.298181756401,7783.26,264.178,5643.82,536.553,6989.11,2369.2,760.87,516.28,1692.12,959.824,853.087,627.934,1436.57,3771.51,597.857,1939.26,775.14,5439.94,371.369,5694.069187663849,738.578,7315.19,388.487,2469.23
5207,1,6373.6,6820.31,833.871,5126.512726759303,2894.481698872012,5795.38,2368.65,4282.94596926232,1259.78,3694.58,5548.8,785.153,1750.47,1066.47,295.204,3437.55,677.766,1026.3,1287.33,2033.22,1135.25,701.4162159721982,5868.86,1003.467127877497,4884.56,1842.92,4043.47
5208,1,5427.23,3678.43,5191.485281045568,6434.24,5939.38,1396.0,288.31,805.672,7634.2,6701.74,2080.14,1450.860587541591,2153.77,1730.45,350.843,2998.08,2463.54,6762.33,5832.04,2466.4558437462465,5656.29,789.855,6615.21,3794.94,5932.06,2854.07,1115.36
5209,1,7462.88,493.015,3783.35,7796.65,673.839,7776.41,2093.01,4502.38,900.939,690.477,317.107,1574.2065210380636,471.176,725.8325927039947,910.325,1309.45,1322.38,7231.85,6146.21,610.391,3423.156942671892,404.026,1305.32,645.502,5715.41,931.6481802206067,598.4053152236394
5210,1,7915.83,6506.2,8363.58,7333.94,564.803,720.681,487.29,4627.3743750494,840.631,5584.13,2832.03,1131.21,364.656,480.045,3072.88,983.084,2963.75,3050.41,7601.22,1584.59,5964.09,355.671,280.482,618.7540333705975,3952.65,509.634,318.451
5211,1,7075.83,3440.58,6240.56,794.279,898.996,4102.39831397697,4456.972044206024,1336.8,512.423,7044.38,598.541,1031.33,521.359,907.4938571506206,335.859,3273.69,750.227,5034.79,4384.81,409.64,3590.2,401.403,7016.43,635.037,6482.04,935.5255472877265,1517.04
5212,1,7354.43,7650.21,3155.91,7321.99,711.826,3877.48,4826.312065959975,2610.12,3017.76,6763.41,4164.21,491.32,1111.66,709.17,1021.74,3405.57,2835.26,2790.72,1843.81,2549.21,3047.18,897.024,5943.11,953.827,6633.25,1728.06,5750.18
5213,1,7962.57,2971.81,5044.04,8324.31,1601.99,7342.71,622.77,7783.03,5066.954536441797,4409.295730059942,723.7925847450346,971.3,580.33,1072.529929277652,490.119,1626.75,1155.45,7899.66,7146.05,8300.88,5428.23,442.899,2054.942803766301,733.8316496574312,7316.89,817.893,1960.8
5214,1,7961.51,4329.82,7074.38,8389.81,388.327,508.69,838.782,8202.37,2043.457764044742,640.77,2134.39,2267.16400627703,383.8321158110272,837.342,316.734,1569.58,1522.6177508333656,7837.27,1697.9,6688.36,1228.74,288.684,598.67,391.382,7343.9,491.99,546.806
5215,1,6488.92,7630.66,6093.22,6507.015266886343,7663.28,7764.21,2905.83,7865.91,4929.18,7993.81,4506.15,4177.28,528.783,1374.3,307.023,3595.94,640.516,6045.873985188463,6602.71,468.728,4160.887926667165,354.526,7462.19,1237.27,7021.85,694.797,2967.83
5216,1,2251.66,571.651,7520.22,3547.119318676626,369.822,6631.38,3040.15,568.13,7269.17,6600.59,3172.28,564.418,5804.27,717.588,520.6648823646591,4689.69,2176.6465775576544,3270.15,880.275,541.677,6681.79,507.24596259390813,588.841,4255.91,6102.68,3989.97,5868.16
5217,1,3964.9,5480.62,6508.316920037337,6205.71,359.688,6680.36,5918.27,707.893,5726.068737212636,7571.39,7260.06,480.109,5081.0,956.639,488.072,4145.45,3165.54,4006.46,4340.05,430.224,1415.09,502.848,1675.1447476393678,3426.85,5416.52,3375.69,2854.73
5218,1,7048.03,1375.62,7192.427601467756,8103.16,229.434,1937.62,1956.4533784636951,7708.0,532.43,1203.81,501.18057271784676,2376.527771705548,646.254,1086.36,473.378,1458.18,2591.11,1052.76,5144.75,623.798,6323.22,327.113,7649.68,718.3,7204.69,386.83087317255814,2987.21
5219,1,4331.28,4541.02476375116,1259.11,5396.182398103951,1289.65,6584.39,2040.42,3215.49,3816.57,7208.01,707.051,798.344,510.214,743.325,500.74402262618025,3285.59,1648.16,7839.26,760.526,3073.1,1041.86,453.524,6046.47,1927.74,4495.53,1579.01,4504.57
5220,1,7001.76,6555.3,2031.67,4771.56,388.613,1543.27,1082.03,4992.01,6774.35,6829.49,5845.919988582834,454.925,6119.06,1441.23,1483.87,2612.87,5412.33,2737.63,3044.18,5853.27,2897.9861285390575,1369.75,438.981,3526.93,6506.65,5091.0,4628.81
